event_id,event_type,event_date,primary_country,location_text,lat,lon,low_confidence,article_count,article_indices,rapidpopdescription,magnitude,depth,maximum_wind_speed_kmh,maximum_storm_surge_m,exposed_population,burned_area_ha,people_affected,duration_days,affected_area_km2,affected_country_count,dead,displaced,rapid_missing,rapid_few_people,rapid_unparsed,predicted_alert,prob_orange_or_red,severity_source,gdacs_alertlevel,country_iso2,country_name,key_industries,sector_etfs,sectors_from_kb,sectors_from_text
FL_0099,FL,2025-09-25,,East Coast,,,False,8,"[23292, 24036, 24287, 24456, 24591, 24670, 25715, 24285]",,,,,,,,,,,,,50.0,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",['insurance']
FL_0100,FL,2025-09-25,,Marathwada,,,True,2,"[23319, 23499]",,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",['agriculture']
FL_0101,FL,2025-09-25,,Scotts Ferry,,,True,2,"[23336, 23720]",,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",[]
FL_0102,FL,2025-09-26,,Goblin Valley State,,,False,1,[23260],,,,,,,,,,,,2.0,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",[]
FL_0103,FL,2025-09-26,,Osmansagar,,,True,1,[23676],,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction', 'utilities']","['IAK', 'MOO', 'XHB', 'XLU']","['insurance', 'agriculture', 'construction']",['utilities']
FL_0104,FL,2025-09-27,,Peddapur,,,True,1,[22888],,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction', 'utilities']","['IAK', 'MOO', 'XHB', 'XLU']","['insurance', 'agriculture', 'construction']",['utilities']
FL_0105,FL,2025-09-27,,San Diego County,,,True,1,[23384],,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",[]
FL_0106,FL,2025-09-27,,Dasara,,,True,1,[23853],,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",[]
FL_0107,FL,2025-09-30,,Centre,,,False,12,"[23910, 24052, 24123, 24147, 24405, 24416, 24500, 24508, 24517, 24531, 24615, 24679]",,,,,,,,,,,,24.0,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction', 'energy', 'utilities']","['IAK', 'MOO', 'XHB', 'XLE', 'XLU']","['insurance', 'agriculture', 'construction']","['agriculture', 'energy', 'utilities']"
FL_0108,FL,2025-10-01,,The Balearic Islands,,,True,2,"[24410, 24460]",,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction', 'tourism']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction']",['tourism']
FL_0109,FL,2025-10-02,,Jewargi,,,False,2,"[24075, 24338]",,,,,,,,,,,,,3500.0,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']","['agriculture', 'construction']"
FL_0110,FL,2025-10-02,,Central Florida,,,True,2,"[24544, 24746]",,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",[]
FL_0111,FL,2025-10-02,,Monmouth County,,,True,1,[24573],,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",[]
FL_0112,FL,2025-10-02,,Europe,,,False,1,[24607],,,,,,,,,,,,230.0,,,,,orange_or_red,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']","['agriculture', 'construction']"
FL_0113,FL,2025-10-03,,North Andhra,,,True,1,[24066],,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",[]
FL_0114,FL,2025-10-03,,Mamata,,,True,1,[24612],,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",[]
FL_0115,FL,2025-10-04,,the Kathmandu Valley,,,False,1,[24581],,,,,,,,,,,,71.0,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction', 'tourism']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction']",['tourism']
FL_0116,FL,2025-10-05,,Gorumara,,,False,1,[24152],,,,,,,,,,,,7.0,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction', 'timber', 'tourism']","['IAK', 'MOO', 'XHB', 'WOOD', 'JETS']","['insurance', 'agriculture', 'construction']","['timber', 'tourism']"
FL_0117,FL,2025-10-05,,Nagireddypet,,,True,1,[24321],,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",['agriculture']
FL_0118,FL,2025-10-05,,North Bengal,,,False,3,"[24341, 24318, 24692]",,,,,,,,,,,,32.0,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction', 'timber', 'tourism']","['IAK', 'MOO', 'XHB', 'WOOD', 'JETS']","['insurance', 'agriculture', 'construction']","['timber', 'tourism', 'construction']"
FL_0119,FL,2025-10-13,,Southern California,,,True,6,"[24138, 24482, 24465, 24772, 24200, 24628]",,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction', 'manufacturing', 'tourism']","['IAK', 'MOO', 'XHB', 'XLI', 'JETS']","['insurance', 'agriculture', 'construction']","['manufacturing', 'insurance', 'tourism', 'construction']"
FL_0120,FL,2025-10-14,,Worcestershire,,,True,1,[24499],,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']","['construction', 'insurance']"
FL_0121,FL,2025-10-16,,Bananas,,,True,2,"[24363, 24491]",,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",['agriculture']
FL_0122,FL,2025-10-20,,Cauvery River,,,True,4,"[24444, 24115, 24359, 24371]",,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",['agriculture']
FL_0123,FL,2025-10-25,,Caribbean,,,True,4,"[24243, 24283, 24389, 25456]",,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction', 'tourism']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction']","['tourism', 'construction', 'insurance']"
FL_0124,FL,2025-10-27,,Swan Valley,,,True,6,"[24055, 24925, 25047, 25134, 25500, 25335]",,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']","['construction', 'agriculture']"
FL_0125,FL,2025-10-28,,Stonecrest Drive,,,True,1,[24238],,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction', 'tourism']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction']",['tourism']
FL_0126,FL,2025-10-30,,The East Coast,,,True,4,"[24697, 25268, 25514, 25068]",,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction', 'tourism']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction']","['tourism', 'construction']"
FL_0127,FL,2025-10-31,,Monsoon,,,True,1,[24758],,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction', 'utilities']","['IAK', 'MOO', 'XHB', 'XLU']","['insurance', 'agriculture', 'construction']","['construction', 'utilities']"
FL_0128,FL,2025-10-31,,Greenwich Village,,,True,1,[25433],,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",[]
FL_0129,FL,2025-10-31,,Bengal,,,False,1,[25453],,,,,,,,,,,,30.0,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction', 'tourism']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction']","['construction', 'tourism']"
FL_0130,FL,2025-11-03,,Northeast,,,True,3,"[24988, 25194, 25018]",,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",[]
FL_0131,FL,2025-11-06,,Cooum,,,True,2,"[25160, 25462]",,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']","['agriculture', 'construction']"
FL_0132,FL,2025-11-08,,San Diego County,,,True,1,[24789],,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",[]
FL_0133,FL,2025-11-08,,Southern California,,,True,3,"[25044, 24792, 25586]",,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",[]
FL_0134,FL,2025-11-10,,Mastic Beach,,,True,2,"[24995, 24814]",,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']","['construction', 'agriculture']"
FL_0135,FL,2025-11-12,,Guadalupe River,,,False,5,"[25126, 25095, 25016, 25481, 25295]",,,,,,,,,,,,41.0,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']","['insurance', 'construction']"
FL_0136,FL,2025-11-13,,South,,,False,4,"[25265, 25127, 25167, 25549]",,,,,,,,,,,,130.0,,,,,orange_or_red,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",[]
FL_0137,FL,2025-11-14,,the Gaza Strip,,,True,1,[25230],,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",[]
FL_0138,FL,2025-11-14,,South Florida,,,True,1,[25241],,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",['insurance']
FL_0139,FL,2025-11-15,,Muang,,,True,3,"[25114, 25326, 26097]",,,,,,,,3800000.0,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",[]
FL_0140,FL,2025-11-18,,Mindoro,,,False,10,"[25283, 25356, 25236, 25290, 26260, 24820, 24893, 25054, 25475, 25558]",,,,,,,,,,,,486.0,,,,,orange_or_red,,ml,,,,"['insurance', 'agriculture', 'construction', 'timber', 'tourism']","['IAK', 'MOO', 'XHB', 'WOOD', 'JETS']","['insurance', 'agriculture', 'construction']","['construction', 'timber', 'agriculture', 'tourism']"
FL_0141,FL,2025-11-19,,Nagaland,,,True,2,"[25245, 25405]",,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']","['agriculture', 'construction']"
FL_0142,FL,2025-11-25,,Southeast Asia,,,False,11,"[24836, 24927, 25000, 25135, 25479, 25483, 25091, 25581, 25259, 25368, 25992]",,,,,,,,,,,,1000.0,,,,,orange_or_red,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",[]
FL_0143,FL,2025-11-26,,Bay Area,,,True,2,"[25985, 25741]",,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",[]
FL_0144,FL,2025-11-28,,Teslin,,,False,3,"[26066, 26011, 26166]",,,,,,,,,,,,479.0,800000.0,,,,orange_or_red,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']","['agriculture', 'construction']"
FL_0145,FL,2025-12-03,,Manawatū,,,False,5,"[25761, 25608, 26127, 26289, 25816]",,,,,,,,,,,,130.0,,,,,orange_or_red,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']","['agriculture', 'construction', 'insurance']"
FL_0146,FL,2025-12-04,,Beas,,,False,1,[21514],,,,,,,,,,,,,1239.0,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",['agriculture']
FL_0147,FL,2025-12-10,,British Columbia’s,,,True,1,[25845],,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",[]
FL_0148,FL,2025-12-12,,the Gaza Strip,,,False,1,[25830],,,,,,,,,,,,,795000.0,,,,orange_or_red,,ml,,,,"['insurance', 'agriculture', 'construction', 'timber']","['IAK', 'MOO', 'XHB', 'WOOD']","['insurance', 'agriculture', 'construction']",['timber']
FL_0149,FL,2025-12-12,,Skagit River,,,True,1,[26292],,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",['agriculture']
FL_0150,FL,2025-12-13,,The City of Abbotsford,,,True,1,[25659],,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",['construction']
FL_0151,FL,2025-12-18,,the Dead Sea,,,True,1,[25886],,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",[]
FL_0152,FL,2025-12-18,,Southern California,,,True,4,"[26033, 26076, 25873, 26229]",,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction', 'tourism']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction']",['tourism']
FL_0153,FL,2025-12-19,,West Champaran,,,True,1,[25877],,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction', 'energy', 'timber', 'utilities']","['IAK', 'MOO', 'XHB', 'XLE', 'WOOD', 'XLU']","['insurance', 'agriculture', 'construction']","['energy', 'timber', 'utilities']"
FL_0154,FL,2025-12-21,,Seminole County,,,True,2,"[25615, 25753]",,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']","['construction', 'insurance']"
FL_0155,FL,2025-12-21,,Monmouth,,,True,1,[26072],,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",['insurance']
FL_0156,FL,2025-12-24,,Mangaluru City,,,True,1,[25838],,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",['construction']
FL_0157,FL,2025-12-24,,Keezhadi,,,True,2,"[25882, 26219]",,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",['construction']
FL_0158,FL,2025-12-26,,Southern California,,,True,1,[26232],,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction', 'tourism']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction']","['insurance', 'tourism']"
FL_0159,FL,2025-12-26,,San Joaquin County,,,True,1,[26282],,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']","['agriculture', 'construction']"
FL_0160,FL,2025-12-27,,Europe,,,True,1,[26185],,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction', 'tourism']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction']",['tourism']
FL_0161,FL,2025-12-27,,Kaikoor,,,True,1,[26265],,,,,,,,,,,,,,,,,green,,ml,,,,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",[]
FL_0162,FL,2025-12-29,,St. John River,,,True,1,[25937],,,,,,,,,,,,,,,,,green,,ml,,ST,Sao Tome and Principe,"['insurance', 'agriculture', 'construction']","['IAK', 'MOO', 'XHB']","['insurance', 'agriculture', 'construction']",[]
FL_0163,FL,2022-07-14,IN,Mancherial,,,True,1,[21262],,,,,,,,,,,,,,,,,green,,ml,,IN,India,"['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism']",['construction']
FL_0164,FL,2024-09-01,IN,Rajasthan,,,False,1,[22319],,,,,,,,,,,,6.0,,,,,green,,ml,,IN,India,"['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism']",[]
FL_0165,FL,2024-09-01,IN,India,,,False,2,"[22500, 22659]",,,,,,,,,,,,11.0,,,,,green,,ml,,IN,India,"['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism']",['agriculture']
FL_0166,FL,2024-12-01,IN,India,,,False,2,"[22901, 23642]",,,,,,,,,,,,30.0,1000000.0,,,,orange_or_red,,ml,,IN,India,"['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism']","['agriculture', 'construction']"
FL_0167,FL,2024-12-01,IN,Delhi,,,False,1,[23417],,,,,,,,,,,,30.0,,,,,green,,ml,,IN,India,"['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism']",['agriculture']
FL_0168,FL,2025-03-01,IN,Beed,,,True,1,[22929],,,,,,,,44.0,,,,,,,,,green,,ml,,IN,India,"['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism']",[]
FL_0169,FL,2025-03-01,IN,Mumbai,,,True,1,[23469],,,,,,,,,,,,,,,,,green,,ml,,IN,India,"['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism']",['agriculture']
FL_0170,FL,2025-06-20,IN,India,,,False,2,"[22993, 21304]",,,,,,,,,,,,200.0,,,,,orange_or_red,,ml,,IN,India,"['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism', 'utilities']","['IAK', 'MOO', 'XHB', 'JETS', 'XLU']","['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism']",['utilities']
FL_0171,FL,2025-06-20,IN,Shimla,,,False,1,[23076],,,,,,,,,,,,203.0,,,,,orange_or_red,,ml,,IN,India,"['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism', 'utilities']","['IAK', 'MOO', 'XHB', 'JETS', 'XLU']","['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism']",['utilities']
FL_0172,FL,2025-06-20,IN,Himachal Pradesh,,,False,1,[23366],,,,,,,,,,,,300.0,,,,,orange_or_red,,ml,,IN,India,"['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism']",['agriculture']
FL_0173,FL,2025-07-20,IN,Delhi,,,True,1,[23653],,,,,,,,,,,,,,,,,green,,ml,,IN,India,"['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism', 'utilities']","['IAK', 'MOO', 'XHB', 'JETS', 'XLU']","['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism']",['utilities']
FL_0174,FL,2025-07-30,IN,Ghaziabad,,,True,3,"[22256, 21448, 22364]",,,,,,,,,,,,,,,,,green,,ml,,IN,India,"['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism', 'energy']","['IAK', 'MOO', 'XHB', 'JETS', 'XLE']","['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism']","['construction', 'energy']"
FL_0175,FL,2025-08-01,IN,Karnataka,,,True,1,[21329],,,,,,,,,,,,,,,,,green,,ml,,IN,India,"['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism']",[]
FL_0176,FL,2025-08-01,IN,Ambattur,,,True,1,[21506],,,,,,,,,,,,,,,,,green,,ml,,IN,India,"['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism']",['construction']
FL_0177,FL,2025-08-01,IN,Jajpur,,,True,1,[21597],,,,,,,,,,,,,,,,,green,,ml,,IN,India,"['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism']",[]
FL_0178,FL,2025-08-01,IN,Kashmir,,,False,1,[21736],,,,,,,,,,,,34.0,20000.0,,,,green,,ml,,IN,India,"['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism']",[]
FL_0179,FL,2025-08-01,IN,Bengaluru,,,True,3,"[26192, 21260, 21327]",,,,,,,,,,,,,,,,,green,,ml,,IN,India,"['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism']",['agriculture']
FL_0180,FL,2025-08-02,IN,Ganga,,,False,8,"[21693, 21877, 22219, 22239, 21421, 21870, 22327, 21604]",,,,,,,,,,,,,8000.0,,,,green,,ml,,IN,India,"['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism', 'utilities']","['IAK', 'MOO', 'XHB', 'JETS', 'XLU']","['insurance', 'agriculture', 'construction', 'infrastructure', 'power', 'tourism']","['agriculture', 'utilities']"
